compressor_id, rel_bound             , cr                     , psnr              , ssim_pressio         , contrast          , xshift                 , yshift                 , fwhm_x            , fwhm_y            , ssim_full         , dssim_full             , ssim_roi          , dssim_roi
sz           , 3.727593720314938e-06 ,    673.9457347579388   , 128.5855869817474 , 0.24264326447448278  , 61.88802879705817 , -5.649448628716423e-05 , -3.8531976756253544e-05, 5.921857903407616 , 4.933342723602517 , 0.9999999924769489, 3.728922504109278e-09  , 0.9999850650606393, 7.299545359273907e-06
sz           , 4.941713361323838e-06 ,    890.2040616842207   , 127.683897432968  , 0.23700532336218613  , 61.87025158389828 , 1.8008982940964643e-05 , -0.00019722211798838847, 5.9222114980919445, 4.933177357459611 , 0.9999999901858901, 4.863037084135158e-09  , 0.9999771136161033, 1.1131803148600738e-05
sz           , 6.551285568595509e-06 ,   1163.67078180029     , 126.82490486390941, 0.23138533999593203  , 61.81951102241622 , 0.00011759367854870136 , -0.00013768702333171592, 5.922219020859591 , 4.933451975516431 , 0.99999998736741  , 6.261501539484016e-09  , 0.9999648589523215, 1.6956133549683727e-05
sz           , 8.68511373751352e-06  ,   1513.404381917709    , 125.98477339285124, 0.22729572848799912  , 61.733778995961025, 0.00013731243265523402 , -2.4243988010990434e-06, 5.92193039954899  , 4.933057281382275 , 0.9999999838768027, 7.988665728930755e-09  , 0.9999458407348543, 2.5936675228876993e-05
sz           , 1.1513953993264481e-05,   1904.2251853568423   , 125.12307572855693, 0.22211355616012426  , 61.740031568946435, 0.000214181619642078   , 2.2485905686659373e-05 , 5.923128877662291 , 4.933406928671606 , 0.999999979789368 , 1.001255967025827e-08  , 0.9999184037872959, 3.879331416101195e-05
sz           , 1.5264179671752335e-05,   2347.162331739586    , 124.20558970734577, 0.21890148215781044  , 61.56174696333873 , -0.00019220917861829752, -9.746112041366943e-05 , 5.921318499344753 , 4.933580095925041 , 0.9999999744141645, 1.267056681797385e-08  , 0.9998766916693083, 5.8211040595779195e-05
sz           , 2.0235896477251556e-05,   2866.475428616732    , 123.2036124763514 , 0.2142525934989172   , 61.50327887007778 , -2.5768821985412426e-05, -0.0003565874806566633 , 5.922609206884131 , 4.932026681502692 , 0.9999999664423666, 1.6610588460252984e-08 , 0.9998046403925175, 9.105797653319314e-05
sz           , 2.6826957952797274e-05,   3487.025365044461    , 122.09938295601364, 0.20726946822774672  , 61.49919145621942 , 0.0004919369221633326  , 4.611172714643867e-05  , 5.927670647574233 , 4.9338320911081555, 0.9999999565770243, 2.148997957363008e-08  , 0.9997149097968997, 0.00013166775170248002
sz           , 3.5564803062231284e-05,   4180.306011371224    , 120.88940944179122, 0.20445943630198263  , 61.63361776991381 , 0.0008809046372337594  , 0.0003970044327229559  , 5.920218117448958 , 4.933774289821582 , 0.999999943028169 , 2.8197801427154445e-08 , 0.9995872194367432, 0.00018943275790661573
sz           , 4.71486636345739e-05  ,   3405.5215767537147   , 118.85745245419932, 0.07864100757978078  , 61.560674014426624, -0.00015542042017340865, 0.001304935676820568   , 5.9238083517045   , 4.9341596823174365, 0.9999999221205944, 3.85292686644334e-08   , 0.9994053912559044, 0.00027245894307270646
sz           , 6.250551925273976e-05 ,   6018.480663512237    , 118.20589131832364, 0.1947042050381247   , 61.646479299121395, -0.000669080378642358  , -0.0005171637139677933 , 5.922303087107229 , 4.933434145273908 , 0.9999998921582539, 5.3329827665038465e-08 , 0.9991704573079819, 0.000378377822926268
sz           , 8.286427728546843e-05 ,   7215.132721022934    , 116.77823517106927, 0.19140163666800056  , 61.46525764211759 , 0.002638543888422526   , -0.0011000494208505763 , 5.92972973185285  , 4.93704535583343  , 0.9999998480882012, 7.51214415117829e-08   , 0.9988385153163503, 0.0005284775979816914
sz           , 0.00010985411419875573,   8520.173959149528    , 115.32095465838226, 0.1862104085749995   , 61.72189957561267 , 0.0008808749380622067  , 0.0025061326176450153  , 5.921511104463949 , 4.938449097463249 , 0.9999997850998555, 1.0627072555280392e-07 , 0.9983467957385689, 0.0007513552554883063
sz           , 0.00014563484775012445,  10132.081016134569    , 113.84441353845048, 0.18494883956670963  , 61.93118338877626 , 0.002685290704000927   , -0.0037657543957580987 , 5.903739466101089 , 4.943890305542912 , 0.9999996813995526, 1.57517604293389e-07   , 0.9977324584514481, 0.0010303648887202144
sz           , 0.00019306977288832496,  11872.678559407606    , 112.41246794231063, 0.18257956784533055  , 62.27180221413623 , 0.005760326022835055   , 0.0013152049512063673  , 5.933011959942567 , 4.943958249528803 , 0.999999558141525 , 2.1839866803929908e-07 , 0.9970951332676113, 0.0013183101546019316
sz           , 0.00025595479226995333,  13724.01377883639     , 111.01745699317208, 0.1783745477705302   , 62.69946455718574 , 0.0015932703397818695  , 0.0016592407605259991  , 5.927431779710639 , 4.964231056950433 , 0.9999993935161768, 2.998554009536747e-07  , 0.9963262956145728, 0.0016665443545207381
sz           , 0.000339322177189533  ,  15663.11988129921     , 109.68172149018304, 0.1775285580276702   , 63.45237074306607 , -0.00656873506481649   , -0.016883851419765637  , 5.927453055234153 , 4.959484855989704 , 0.9999991971029618, 3.969648219026567e-07  , 0.9956760116561298, 0.001964479684829712
sz           , 0.0004498432668969444 ,  17694.695443645083    , 108.45670823822957, 0.17846593199375238  , 64.69526214295982 , -0.006288996698131092  , -0.007518125583868671  , 5.893814391792187 , 4.900467835083242 , 0.9999988928311512, 5.471813437907258e-07  , 0.994878432349485 , 0.002339273691177368
sz           , 0.0005963623316594637 ,  19509.27894239849     , 107.23398918998998, 0.17768134639826055  , 65.45011062412377 , 0.02047403276337988    , 0.001541335134550474   , 5.934328415542121 , 4.936769511655831 , 0.9999985099787639, 7.363296958828869e-07  , 0.9939106707427641, 0.002772523323073983
sz           , 0.0007906043210907702 ,  21036.88667141839     , 106.00091881699306, 0.1776494669451132   , 65.48689175687731 , 0.0335683799020283     , -0.02116644003062215   , 5.838605169441038 , 4.9581369461842915, 0.9999979467883514, 1.0145738542632898e-06 , 0.9928114898085925, 0.0032795884180814028
sz           , 0.0010481131341546852 ,  22596.878923766817    , 104.79916512402724, 0.17638519051012977  , 64.84429304095369 , 0.006128817396220867   , -0.008548137165096182  , 5.997720815124159 , 4.9549243472444315, 0.9999974155636772, 1.277025376111851e-06  , 0.9912475785406673, 0.004018520470708609
sz           , 0.001389495494373136  ,  23738.53631633373     , 103.45042146761942, 0.1742488812726103   , 68.29462696331488 , 0.01246891148797215    , 0.010691721916715692   , 6.035699597767468 , 4.952561440605831 , 0.9999966933596983, 1.6338304931196035e-06 , 0.9896382145274049, 0.0047183409333229065
sz           , 0.0018420699693267163 ,  24713.731403475795    , 102.17606700119887, 0.17100422589459705  , 70.67373639537124 , -0.007689863124690853  , -0.009345080398139773  , 6.209786629548903 , 5.1069660763470335, 0.9999958570055693, 2.0470315575948916e-06 , 0.9872269878951301, 0.005807177629321814
sz           , 0.0024420530945486497 ,  25590.97637711677     , 100.77912478740048, 0.17426377105846094  , 69.86585856187831 , 0.010991736883598753   , -0.13897941883815385   , 6.044614575829955 , 5.223366945840323 , 0.9999952686831296, 2.3376921944873175e-06 , 0.9855225096993829, 0.006576516665518284
sz           , 0.00323745754281764   ,  26402.491017964072    , 99.17846657144383 , 0.17662945470877564  , 73.37864021050245 , -0.07321166101250821   , -0.07868596265958396   , 5.99686114750669  , 5.100245461151566 , 0.9999943766821614, 2.778385805868311e-06  , 0.9834616421769861, 0.007506659720093012
sz           , 0.004291934260128779  ,  27105.15870754929     , 98.07923619721942 , 0.1556504601994748   , 74.62855219795706 , -0.012344662373295713  , -0.07289616346334708   , 6.0995344204933915, 4.863038224249465 , 0.9999932563348287, 3.331893594804569e-06  , 0.9824589002380081, 0.007959132082760334
sz           , 0.005689866029018293  ,  27286.708703609365    , 96.89288037160784 , 0.17475159819249558  , 68.40491935218807 , 0.09647599543254087    , 0.08564435975212462    , 6.768021616029162 , 6.095774253923002 , 0.9999904348387888, 4.725855433207471e-06  , 0.9771948185961415, 0.010334527119994164
sz           , 0.0075431200633546075 ,  27475.404145373028    , 95.76904724469264 , 0.17494605015370557  , 58.8173550965565  , -0.04559909889507524   , -0.26900007247377195   , 7.2358942781516955, 8.728212954895637 , 0.9999892662551877, 5.303194029693259e-06  , 0.9765028567168954, 0.010646755807101727
sz           , 0.01                  ,  27888.1339041228      , 95.31660906369224 , 0.17846972181097906  , 65.245039122889   , 0.07137423917942573    , -0.35049146839366685   , 7.113007384909498 , 8.75522556851737  , 0.9999874213422368, 6.214674613147508e-06  , 0.9697396055210918, 0.013698654249310493
sz3          , 1e-08                 ,     21.070071873713736 , 168.64252960498692, 0.9604740914708476   , 61.96175516493307 , -3.9739768014960963e-07, 1.3307243239426053e-07 , 5.921621237755258 , 4.933482359204017 , 1.0000000000014948, -7.385551046602823e-13 , 1.0000000004243321, -1.8402934731653886e-10
sz3          , 1.3257113655901082e-08,     21.0760438375369   , 166.1289139535868 , 0.9517134786965107   , 61.961648326745944, -3.403530006169467e-07 , -6.270873330259804e-08 , 5.921624673268172 , 4.933483431463561 , 1.0000000000005125, -2.532188868309415e-13 , 1.000000000520096 , -2.1681190176536802e-10
sz3          , 1.757510624854793e-08 ,     21.571354338367556 , 164.02174638711116, 0.9766302812480171   , 61.96182207056593 , -9.375017508841056e-07 , 3.142384424733051e-07  , 5.921617957242512 , 4.933482123486775 , 1.0000000000005125, -2.532188868309415e-13 , 1.0000000003104064, -1.0877847927970308e-10
sz3          , 2.329951810515372e-08 ,     22.5890314756671   , 162.408035901485  , 0.887615228524101    , 61.96157394456999 , -3.203568472802676e-07 , 1.2314282910157942e-07 , 5.921623233971183 , 4.933483148729653 , 1.000000000000363 , -1.5826180426933845e-13, 0.9999999998035193, 1.4379621104954055e-10
sz3          , 3.0888435964774783e-08,     22.960796844866117 , 160.43281084005287, 0.8532412718172315   , 61.96140866315971 , -9.270378962990955e-07 , 5.232678530964644e-07  , 5.921622154369054 , 4.933483556125955 , 1.000000000000726 , -3.587267473088157e-13 , 0.9999999989812725, 5.461275320861603e-10
sz3          , 4.0949150623804276e-08,     21.173519580840626 , 156.36134684309906, 0.7961911583262687   , 61.961933966148834, -1.5124204198207457e-06, -1.0929394520061536e-06, 5.9216147512149915, 4.933482904325841 , 1.0000000000003844, -1.8991416512320614e-13, 0.9999999979807069, 1.0393560456734008e-09
sz3          , 5.4286754393238595e-08,     22.168259891287725 , 154.60099680080515, 0.8068280900321748   , 61.96219211137205 , 2.416305719679754e-06  , 1.0097413092288735e-07 , 5.921631204967442 , 4.933485806145773 , 0.9999999999989322, 5.275393294944253e-13  , 0.9999999955486393, 2.253055519929603e-09
sz3          , 7.196856730011513e-08 ,     21.660158382650653 , 151.40169340808248, 0.6624184304692802   , 61.961364574198385, -2.947961512807142e-06 , -1.596334264362006e-06 , 5.921615023628983 , 4.933488961991951 , 0.9999999999970102, 1.519313320985649e-12  , 0.999999992147377 , 3.9696694820179346e-09
sz3          , 9.540954763499944e-08 ,     24.08148611892936  , 159.21229168657976, 0.9742707837040352   , 61.95217368589192 , -4.33315674311627e-06  , -1.1735402715782465e-06, 5.921663071381766 , 4.933500071834884 , 0.9999999999891513, 5.3597998435350735e-12 , 0.9999999872733352, 6.397068652574944e-09
sz3          , 1.2648552168552957e-07,     25.2322267356988   , 147.0599005943871 , 0.6053080829862529   , 61.96242743670703 , 3.5472379160559965e-06 , -1.8008732350861684e-06, 5.921622008901254 , 4.933487471307038 , 0.9999999999823815, 8.76770357705059e-12   , 0.9999999736947036, 1.3370812013135946e-08
sz3          , 1.67683293681101e-07  ,     29.199233426234233 , 144.13932437835354, 0.5583120285976244   , 61.96074318260639 , 3.4618116753912815e-07 , -2.9004964493748618e-06, 5.921588490780348 , 4.933494365980043 , 0.999999999969739 , 1.5013769741334393e-11 , 0.9999999539805912, 2.3348629696329226e-08
sz3          , 2.2229964825261955e-07,     35.71610241780018  , 141.91395224192524, 0.6393084864176529   , 61.960137121902626, -8.588043092946266e-06 , 2.7713304630658065e-06 , 5.9216619453461785, 4.933499074312622 , 0.9999999999409516, 2.923623149131416e-11  , 0.9999999188419194, 4.1031835706917263e-08
sz3          , 2.94705170255181e-07  ,     40.45454639035453  , 139.17329054294638, 0.42774564143671323  , 61.95937008996945 , 5.537974069355402e-06  , -4.171137720661801e-06 , 5.921630489115852 , 4.93350591642911  , 0.9999999998952503, 5.1878220469481207e-11 , 0.9999998562273227, 7.241740718200163e-08
sz3          , 3.906939937054621e-07 ,     54.96807242383325  , 136.8726665635008 , 0.3204525928671671   , 61.957709122478406, 2.9459005937019108e-06 , -1.677618203192494e-06 , 5.9215686053675345, 4.933508033805912 , 0.9999999998098917, 9.434513587036619e-11  , 0.9999997483627288, 1.2658387049668818e-07
sz3          , 5.179474679231213e-07 ,     81.15553783801741  , 134.97595885672783, 0.26963700754634257  , 61.95638819202598 , -1.3098741264115399e-07, -5.081504911777782e-06 , 5.921596016711376 , 4.933492610572134 , 0.9999999996465848, 1.7534353136117176e-10 , 0.999999553146785 , 2.2533684784775687e-07
sz3          , 6.866488450042998e-07 ,    109.60101284225904  , 133.52102530646033, 0.19925010702679233  , 61.94955702122542 , -1.5306681266922465e-05, -2.1503364225756353e-06, 5.921626143078172 , 4.933482842274673 , 0.9999999992908419, 3.5169991918770904e-10 , 0.9999992153849298, 3.956020009354688e-07
sz3          , 9.102981779915227e-07 ,    154.21325430357692  , 132.1658165915106 , 0.15167254827429294  , 61.933508500539006, 1.6531890353681466e-05 , -1.2704390735334862e-05, 5.921789744147215 , 4.933512603053224 , 0.9999999984879324, 7.497494847186204e-10  , 0.9999986301812439, 6.908603040756134e-07
sz3          , 1.2067926406393288e-06,    219.21096334587463  , 130.52021566426862, 0.11553529274844831  , 61.904090187442165, 1.8120176636035113e-05 , 1.6483867721720447e-06 , 5.921616265643571 , 4.93340237135019  , 0.9999999972504348, 1.3645754526336873e-09 , 0.99999763711998  , 1.190511852655618e-06
sz3          , 1.5998587196060574e-06,    317.418161202948    , 130.03734720685748, 0.17090280166789704  , 61.86908597102192 , 1.344295429155122e-05  , -3.693466500660627e-05 , 5.921985413204918 , 4.933577093819998 , 0.9999999939298185, 3.0311988474807094e-09 , 0.9999958913610252, 2.0674951883847825e-06
sz3          , 2.1209508879201924e-06,    454.3070365902694   , 129.38443155919828, 0.191923702104908    , 61.82533279453533 , -8.01551479885965e-06  , 1.6512019638727785e-05 , 5.922083594071518 , 4.933998671425192 , 0.999999990712927 , 4.60896343312811e-09   , 0.9999932861939032, 3.385811396583449e-06
sz3          , 2.811768697974231e-06 ,    672.9845093158626   , 127.29438613909024, 0.15615016760779798  , 61.71287860082522 , -4.427373668575993e-05 , -3.299464627546284e-05 , 5.922049740897602 , 4.9339633098190525, 0.9999999813438695, 9.327138172920968e-09  , 0.9999875377073182, 6.225518063729396e-06
sz3          , 3.727593720314938e-06 ,    982.1260554021173   , 125.54498790339275, 0.1432881037453267   , 61.68369350139907 , 0.00014516557179433738 , -0.0001273640090053343 , 5.923205023554992 , 4.934576248862434 , 0.99999996963487  , 1.5197786140674907e-08 , 0.9999801760977985, 1.003520537778968e-05
sz3          , 4.941713361323838e-06 ,   1409.0136164176429   , 125.20194459496877, 0.1791092036475906   , 61.6622437273816  , -1.0949874188202254e-05, 0.00013893989241504923 , 5.923210948947175 , 4.933467288250733 , 0.9999999654114852, 1.7134615504232897e-08 , 0.9999684435079633, 1.5689487554482184e-05
sz3          , 6.551285568595509e-06 ,   2005.439711571795    , 123.34047924605045, 0.16049339631299878  , 61.20119915446219 , 0.0001858013734359471  , -0.00013117404788361161, 5.922751835884564 , 4.935390034240663 , 0.9999999388701752, 3.026514150406001e-08  , 0.9999396376167308, 2.9966702641104348e-05
sz3          , 8.68511373751352e-06  ,   2796.3680814572904   , 121.11241635301528, 0.16437020927658935  , 61.22681238729201 , -0.00018269613414241   , -0.00034086702984386063, 5.923744204774689 , 4.935921930299768 , 0.9999998954860669, 5.1779220910930235e-08 , 0.9999080895634569, 4.553527833195403e-05
sz3          , 1.1513953993264481e-05,   3759.8116952162077   , 122.02588446383683, 0.1826837391693865   , 60.803944744382136, 4.482267516387848e-05  , -8.033582953264418e-05 , 5.92115977634419  , 4.937526856031101 , 0.9999999024672603, 4.84357087771059e-08   , 0.9998460424887506, 7.664048462174833e-05
sz3          , 1.5264179671752335e-05,   5199.790199582211    , 119.35705768839036, 0.1588134750372503   , 59.89479552004397 , -0.0011869029743453718 , 0.0008548651569212721  , 5.928102238580351 , 4.939396164687687 , 0.9999998039876525, 9.699694913933854e-08  , 0.9996334784529546, 0.00018350665050093085
sz3          , 2.0235896477251556e-05,   6683.810423473844    , 115.73671340944215, 0.13612736804363046  , 59.37220270634161 , 0.0003134982710369892  , 0.0005733825043989935  , 5.931037060897405 , 4.942145019209247 , 0.9999995511838441, 2.2196226723281143e-07 , 0.9993410059438188, 0.00032787793315947056
sz3          , 2.6826957952797274e-05,   8177.172174758709    , 109.27097831913235, 0.0806856910350959   , 58.04951293994232 , -0.000994586908834334  , -0.0009511130566205266 , 5.93873800744349  , 4.938947003012344 , 0.9999979366085896, 1.0287110399076482e-06 , 0.9989533263643032, 0.0005164733738638461
sz3          , 3.5564803062231284e-05,  10215.746835443038    , 107.87874874118181, 0.0789279691399262   , 56.43328447449379 , -0.0027108736753489403 , -0.0015204215615075257 , 5.936658421901043 , 4.948204342738094 , 0.9999970562854201, 1.471211135140038e-06  , 0.9978599131057797, 0.0010533544700592756
sz3          , 4.71486636345739e-05  ,  12391.487074911534    , 107.01646253239889, 0.12894639601815128  , 59.9938222520793  , -0.001739774049253747  , -0.001032602472373849  , 5.926289338555834 , 4.936599918055217 , 0.9999965537942592, 1.7173758806166006e-06 , 0.9985615733885038, 0.000690282613504678
sz3          , 6.250551925273976e-05 ,  15137.988276670574    , 116.394420662439  , 0.17550168901963498  , 60.424544143484106, -0.002817561929120272  , 0.0012811201372376808  , 5.9118682298525265, 4.941005301178813 , 0.9999996491319731, 1.7353133330288983e-07 , 0.9979520637209726, 0.0009700439404696226
sz3          , 8.286427728546843e-05 ,  18599.023225906018    , 115.15551754042212, 0.1752324181009906   , 58.46948799126612 , 1.3669260762417331e-05 , 0.002485758853961498   , 5.920708972553057 , 4.944734174516061 , 0.9999994804434291, 2.5687199922685977e-07 , 0.9963589491622931, 0.0017342952778562903
sz3          , 0.00010985411419875573,  22167.0526348058      , 113.53849045739567, 0.17498646975942045  , 59.932767516933886, 0.001446518740162806   , -0.0016341708734759818 , 5.904586219437449 , 4.958134304882083 , 0.9999993654817204, 3.136688917493302e-07  , 0.9954374795425631, 0.0022169642616063356
sz3          , 0.00014563484775012445,  26810.70127173631     , 111.57953013916787, 0.17482007315296863  , 54.96621168190926 , -0.001490408804735486  , -0.0035702367524648093 , 5.94109237925101  , 4.964765247611678 , 0.9999989218474777, 5.328466272658261e-07  , 0.9905266090657903, 0.0045067365281283855
sz3          , 0.00019306977288832496,  32371.359298057123    , 109.77670969227813, 0.1746675960137605   , 52.18115698185423 , -0.004965788799001946  , 0.011351744821866613   , 5.929658936068384 , 4.975492256754664 , 0.9999983008638094, 8.39644030747877e-07   , 0.984293724816922 , 0.007473476231098175
sz3          , 0.00025595479226995333,  39631.230077825276    , 108.76043185897129, 0.17454285102484715  , 56.03478739153098 , 0.0010833149169504235  , -0.0063004742417445275 , 5.938257311046299 , 4.952419703517464 , 0.9999981432796   , 9.174985393656243e-07  , 0.9823308305116242, 0.008017269894480705
sz3          , 0.000339322177189533  ,  47126.65693430657     , 107.0080477100365 , 0.17443434340734     , 46.4879699721526  , 0.007416630523363547   , 0.007242430615774952   , 5.961481117645194 , 5.015523645050027 , 0.9999959541700729, 1.9990295641036937e-06 , 0.9618276522645   , 0.017631573602557182
sz3          , 0.0004498432668969444 ,  52314.08384879725     , 104.91126066011567, 0.17423887666678664  , 63.378929132682856, 0.0028878527540613648  , -0.004042753945296781  , 6.007266670023805 , 5.04491379190107  , 0.9999958331746797, 2.0588072402460966e-06 , 0.9687083867718556, 0.014172222465276718
sz3          , 0.0005963623316594637 ,  71940.64806247824     , 105.32759635215666, 0.1741825609277714   , 66.54870956149844 , -0.0005748306945824058 , 0.00929151401151508    , 6.019331032613311 , 5.053061192766514 , 0.9999967355209802, 1.6130026097016525e-06 , 0.9833364184147103, 0.007563339080661535
sz3          , 0.0007906043210907702 ,  74879.50957854406     , 101.27256833730948, 0.17399465686344448  , 120.83228111835163, -0.014611692762284145  , -0.02328102465996058   , 5.904916094413726 , 4.863588390990312 , 0.9999870848706723, 6.380912509484915e-06  , 0.9299601010621688, 0.033177170902490616
sz3          , 0.0010481131341546852 ,  98449.47910142955     , 100.66668561635454, 0.17406042688793452  , 39.36374655968574 , 0.042156626239696765   , 0.03107740934891392    , 5.914477373641334 , 5.068344477656135 , 0.9999793447330977, 1.0204930731561035e-05 , 0.9182327574635972, 0.03855270519852638
sz3          , 0.001389495494373136  , 120358.0932090546      , 98.0695988541433  , 0.17392327540563765  , 34.04091945554261 , 0.05199156927462519    , 0.02973461427856583    , 6.214897053889776 , 5.0789600802976755, 0.9999634915067593, 1.8037228073808365e-05 , 0.899702818995739 , 0.04731127619743347
